delivery_id,order_id,store_id,rider_id,order_ts,pickup_ts,delivery_ts,promised_mins,actual_mins,pick_pack_mins,distance_km,is_late,is_rainy
D00000573,O00000204,S001,R185,2025-12-20 09:12:19,2025-12-20 09:20:19,2025-12-20 09:38:49,30,39.1,8,1.42,1,1
D00000575,O00000205,S001,R117,2025-12-20 09:56:07,2025-12-20 10:01:07,2025-12-20 10:13:55,30,25.8,5,1.73,0,1
D00000576,O00000206,S001,R092,2025-12-20 01:25:19,2025-12-20 01:28:19,2025-12-20 01:51:37,30,38.5,3,1.5,1,1
D00000577,O00000207,S001,R178,2025-12-21 20:18:19,2025-12-21 20:23:19,2025-12-21 20:51:31,30,-51.5,5,1.2,1,1
D00000580,O00000208,S001,R101,2025-12-21 19:25:24,2025-12-21 19:30:24,2025-12-21 19:55:36,30,45.4,5,2.59,1,Yes
D00000583,O00000209,S001,R157,2025-12-21 18:48:08,2025-12-21 18:50:08,2025-12-21 19:19:14,30,49.1,2,1.97,1,1
D00000585,O00000210,S001,R046,2025-12-21 19:49:34,2025-12-21 19:55:34,2025-12-21 20:27:46,30,56.3,6,2.74,1,1
D00000586,O00000211,S001,R194,2025-12-21 08:58:08,2025-12-21 09:00:08,2025-12-21 09:30:20,30,43.8,2,2.64,1,Yes
D00000591,O00000212,S001,R056,2025-12-21 18:10:15,2025-12-21 18:13:15,2025-12-21 18:38:51,30,37.3,3,0.93,1,1
D00000593,O00000213,S001,R119,2025-12-21 08:02:09,2025-12-21 08:08:09,2025-12-21 08:32:15,30,42,6,1.87,1,Yes
D00000598,O00000214,S001,R118,2025-12-21 22:59:42,2025-12-21 23:01:42,2025-12-21 23:29:42,30,39.6,2,2.32,1,1
D00000600,O00000215,S001,R086,2025-12-21 07:42:53,2025-12-21 07:50:53,2025-12-21 08:02:11,30,27.4,8,1.95,0,1
D00000602,O00000216,S001,R027,2025-12-21 15:27:20,2025-12-21 15:31:20,2025-12-21 15:54:38,30,37,4,1.25,1,1
D00000605,O00000217,S001,R099,2025-12-21 19:57:51,2025-12-21 19:59:51,2025-12-21 20:32:51,30,49.8,2,1.45,1,1
D00000606,O00000218,S001,R129,2025-12-22 22:39:20,2025-12-22 22:47:20,2025-12-22 22:54:02,30,14.7,8,1.85,0,No
D00000613,O00000220,S001,R102,2025-12-22 07:09:39,2025-12-22 07:15:39,2025-12-22 07:21:09,30,11.5,6,1.97,0,0
D00000614,O00000221,S001,R181,2025-12-22 14:53:00,2025-12-22 14:57:00,2025-12-22 15:07:36,30,14.6,4,2.76,0,No
D00000615,O00000222,S001,R083,2025-12-22 18:23:25,2025-12-22 18:26:25,2025-12-22 18:48:07,30,24.7,3,2.6,0,0
D00000620,O00000223,S001,R085,2025-12-22 17:53:27,2025-12-22 17:55:27,2025-12-22 18:09:39,30,16.2,2,2.1,0,No
D00000621,O00000224,S001,R173,2025-12-22 09:06:13,2025-12-22 09:10:13,2025-12-22 09:21:43,30,15.5,4,1.27,0,0
D00000624,O00000225,S001,R004,2025-12-22 21:31:07,2025-12-22 21:37:07,2025-12-22 21:48:19,30,17.2,6,1.73,0,No
D00000628,O00000226,S001,R092,2025-12-22 19:53:13,2025-12-22 19:56:13,2025-12-22 20:14:01,30,20.8,3,2.16,0,0
D00000631,O00000227,S001,R072,2025-12-22 21:08:27,2025-12-22 21:16:27,2025-12-22 21:24:09,30,15.7,8,1.24,0,0
D00000632,O00000228,S001,R118,2025-12-22 21:36:47,2025-12-22 21:43:47,2025-12-22 21:55:29,30,18.7,7,1.8,0,0
D00000634,O00000229,S001,R123,2025-12-22 20:27:05,2025-12-22 20:31:05,2025-12-22 20:46:11,30,19.1,4,1.59,0,0
D00000637,O00000230,S001,R133,2025-12-22 15:53:15,2025-12-22 15:58:15,2025-12-22 16:06:57,30,13.7,5,2.27,0,0
D00000640,O00000231,S001,R057,2025-12-22 19:01:49,2025-12-22 19:08:49,2025-12-22 19:23:19,30,21.5,7,1.52,0,0
D00000641,O00000232,S001,R085,2025-12-22 08:02:37,2025-12-22 08:10:37,2025-12-22 08:14:19,30,11.7,8,1.52,0,No
D00000646,O00000233,S001,R066,2025-12-22 19:27:07,2025-12-22 19:34:07,2025-12-22 19:46:07,30,19,7,3.07,0,0
D00000651,O00000235,S001,R098,2025-12-22 19:02:44,2025-12-22 19:05:44,2025-12-22 19:28:02,30,25.3,3,1.9,0,0
D00000656,O00000236,S001,R030,2025-12-22 09:57:34,2025-12-22 10:00:34,2025-12-22 10:07:04,30,9.5,3,1.82,0,No
D00000661,O00000237,S001,R052,2025-12-23 23:20:43,2025-12-23 23:23:43,2025-12-23 23:51:01,30,43,3,1.37,1,1
D00000663,O00000238,S001,R166,2025-12-23 23:21:49,2025-12-23 23:23:49,2025-12-23 23:54:01,30,44.5,2,1.86,1,Yes
D00000665,O00000239,S001,R106,2025-12-23 19:19:29,2025-12-23 19:26:29,2025-12-23 19:57:41,30,57.1,7,2.23,1,Yes
D00000667,O00000240,S001,R081,2025-12-23 20:21:19,2025-12-23 20:25:19,2025-12-23 20:48:07,30,38.3,4,1.75,1,1
D00000668,O00000241,S001,R084,2025-12-23 20:42:06,2025-12-23 20:47:06,2025-12-23 21:17:48,30,56,5,1.79,1,1
D00000669,O00000242,S001,R034,2025-12-23 18:16:46,2025-12-23 18:22:46,2025-12-23 18:48:28,30,41.9,6,2.2,1,1
D00000674,O00000243,S001,R043,2025-12-23 06:31:51,2025-12-23 06:38:51,2025-12-23 06:59:09,30,38.9,7,1.04,1,1
D00000678,O00000244,S001,R115,2025-12-23 16:17:37,2025-12-23 16:21:37,2025-12-23 16:49:01,30,48.1,4,2.4,1,1
D00000680,O00000245,S001,R118,2025-12-23 19:09:39,2025-12-23 19:17:39,2025-12-23 19:39:39,30,43.5,8,0.71,1,1
D00000682,O00000246,S001,R104,2025-12-23 19:47:17,2025-12-23 19:52:17,2025-12-23 20:20:59,30,53.6,5,2.82,1,1
D00000684,O00000247,S001,R155,2025-12-23 13:26:20,2025-12-23 13:30:20,2025-12-23 13:53:02,30,36.1,4,1.42,1,1
D00000687,O00000248,S001,R160,2025-12-23 22:44:16,2025-12-23 22:50:16,2025-12-23 23:20:10,30,50.1,6,2.64,1,1
D00000688,O00000249,S001,R021,2025-12-24 22:58:11,2025-12-24 23:02:11,2025-12-24 23:27:05,30,38.6,4,1.58,1,1
D00000689,O00000250,S001,R092,2025-12-24 22:57:19,2025-12-24 23:03:19,2025-12-24 23:22:43,30,34.9,6,1.56,1,Yes
D00000694,O00000251,S001,R001,2025-12-24 20:25:46,2025-12-24 20:32:46,2025-12-24 20:55:58,30,45.4,7,1.68,1,Yes
D00000696,O00000252,S001,R012,2025-12-24 11:45:29,2025-12-24 11:51:29,2025-12-24 12:05:47,30,29.4,6,1.76,0,Yes
D00000701,O00000253,S001,R045,2025-12-24 08:33:15,2025-12-24 08:40:15,2025-12-24 08:57:51,30,33.2,7,1.52,1,1
D00000705,O00000254,S001,R073,2025-12-24 21:36:44,2025-12-24 21:40:44,2025-12-24 22:09:56,30,47.9,4,1.2,1,1
D00000706,O00000255,S001,R056,2025-12-24 08:20:50,2025-12-24 08:27:50,2025-12-24 08:45:44,30,38.7,7,1.78,1,Yes
D00000709,O00000256,S001,R107,2025-12-24 21:51:57,2025-12-24 21:58:57,2025-12-24 22:25:21,30,47.8,7,1.35,1,1
D00000713,O00000257,S001,R099,2025-12-24 17:08:46,2025-12-24 17:10:46,2025-12-24 17:28:28,30,25.7,2,2.23,0,1
D00000714,O00000258,S001,R180,2025-12-24 14:53:41,2025-12-24 14:59:41,2025-12-24 15:26:29,30,43.2,6,1.49,1,1
D00000716,O00000259,S001,R014,2025-12-24 21:34:11,2025-12-24 21:41:11,2025-12-24 22:13:05,30,55.7,7,1.53,1,1
D00000718,O00000260,S001,R028,2025-12-24 18:24:01,2025-12-24 18:27:01,2025-12-24 18:49:19,30,37.4,3,1.19,1,1
D00000719,O00000261,S001,R154,2025-12-24 18:32:51,2025-12-24 18:38:51,2025-12-24 18:56:33,30,37.1,6,1.49,1,1
D00000720,O00000262,S001,R187,2025-12-24 18:05:48,2025-12-24 18:12:48,2025-12-24 18:32:06,30,41.9,7,0.7,1,1
D00000724,O00000263,S001,R151,2025-12-24 13:57:44,2025-12-24 14:05:44,2025-12-24 14:17:26,30,-31.4,8,2.23,1,1
D00000729,O00000264,S001,R107,2025-12-24 20:30:57,2025-12-24 20:37:57,2025-12-24 21:01:21,30,44.6,7,1.31,1,Yes
D00000732,O00000265,S001,R038,2025-12-25 21:34:59,2025-12-25 21:37:59,2025-12-25 22:02:59,30,36.7,3,1.31,1,Yes
D00000734,O00000266,S001,R115,2025-12-25 21:03:16,2025-12-25 20:58:16,2025-12-25 21:41:46,30,52.5,4,1.84,1,1
D00000738,O00000267,S001,R028,2025-12-25 17:42:49,2025-12-25 17:48:49,2025-12-25 18:01:55,30,27.3,6,1.39,0,Yes
D00000743,O00000268,S001,R039,2025-12-25 12:38:44,2025-12-25 12:41:44,2025-12-25 13:04:26,30,40.2,3,1.35,1,1
D00000747,O00000269,S001,R126,2025-12-25 13:04:29,2025-12-25 13:07:29,2025-12-25 13:31:17,30,35,3,1.27,1,Yes
D00000749,O00000270,S001,R025,2025-12-25 20:47:55,2025-12-25 20:52:55,2025-12-25 21:17:55,30,43.6,5,1.47,1,1
D00000752,O00000271,S001,R138,2025-12-25 12:21:00,2025-12-25 12:26:00,2025-12-25 12:44:42,30,35.5,5,1.91,1,1
D00000755,O00000272,S001,R109,2025-12-25 09:46:04,2025-12-25 09:50:04,2025-12-25 10:13:22,30,37.9,4,2.26,1,Yes
D00000756,O00000273,S001,R034,2025-12-25 07:24:09,2025-12-25 07:31:09,2025-12-25 07:55:21,30,-43.5,7,3.09,1,Yes
D00000757,O00000274,S001,R008,2025-12-25 16:09:34,2025-12-25 16:17:34,2025-12-25 16:31:10,30,30.6,8,1.49,1,Yes
D00000762,O00000275,S001,R169,2025-12-25 17:46:47,2025-12-25 17:49:47,2025-12-25 18:18:59,30,44.5,3,2.54,1,Yes
D00000764,O00000276,S001,R006,2025-12-25 21:45:39,2025-12-25 21:51:39,2025-12-25 22:06:51,30,30.3,6,2.79,1,1
D00000767,O00000277,S001,R184,2025-12-25 09:29:22,2025-12-25 09:33:22,2025-12-25 09:44:10,30,19.9,4,1.91,0,1
D00000771,O00000278,S001,R109,2025-12-25 13:04:53,2025-12-25 13:08:53,2025-12-25 13:25:11,30,27.6,4,2.22,0,1
D00000774,O00000280,S001,R150,2025-12-25 21:17:04,2025-12-25 21:23:04,2025-12-25 21:43:28,30,34.6,6,2.05,1,1
D00000779,O00000281,S001,R198,2025-12-26 16:16:32,2025-12-26 16:22:32,2025-12-26 16:45:08,30,40.7,6,1.7,1,1
D00000781,O00000282,S001,R075,2025-12-26 19:10:44,2025-12-26 19:17:44,2025-12-26 19:35:02,30,36.7,7,1.7,1,1
D00000784,O00000283,S001,R062,2025-12-26 19:39:32,2025-12-26 19:46:32,2025-12-26 20:10:38,30,-45.2,7,0.66,1,1
D00000789,O00000284,S001,R134,2025-12-26 17:59:01,2025-12-26 18:07:01,2025-12-26 18:27:13,30,41.1,8,2.2,1,1
D00000792,O00000285,S001,R113,2025-12-26 19:09:45,2025-12-26 19:16:45,2025-12-26 19:31:51,30,,7,1.87,1,1
D00000796,O00000286,S001,R185,2025-12-26 05:37:02,2025-12-26 05:44:02,2025-12-26 06:04:14,30,40.1,7,2.7,1,Yes
D00000799,O00000287,S001,R079,2025-12-26 15:06:45,2025-12-26 15:09:45,2025-12-26 15:30:03,30,31.9,3,1.76,1,1
D00000803,O00000288,S001,R044,2025-12-26 11:04:08,2025-12-26 11:10:08,2025-12-26 11:33:44,30,40.3,6,0.93,1,1
D00000808,O00000290,S001,R070,2025-12-26 07:47:50,2025-12-26 07:53:50,2025-12-26 08:14:14,30,41.8,6,3.11,1,1
D00000809,O00000291,S001,R047,2025-12-26 18:19:08,2025-12-26 18:24:08,2025-12-26 18:55:08,30,51.7,5,2.12,1,1
D00000810,O00000292,S001,R090,2025-12-26 18:44:21,2025-12-26 18:46:21,2025-12-26 19:12:39,30,43.8,2,1.39,1,1
D00000811,O00000293,S001,R139,2025-12-27 18:42:50,2025-12-27 18:49:50,2025-12-27 19:16:44,30,,7,1.69,1,1
D00000817,O00000295,S001,R100,2025-12-27 07:55:24,2025-12-27 08:03:24,2025-12-27 08:26:06,30,45.6,8,1.87,1,1
D00000821,O00000296,S001,R178,2025-12-27 06:51:32,2025-12-27 06:58:32,2025-12-27 07:10:44,30,26.7,7,2.24,0,1
D00000823,O00000297,S001,R005,2025-12-27 07:08:34,2025-12-27 07:11:34,2025-12-27 07:28:22,30,29.8,3,0.96,0,1
D00000826,O00000298,S001,R063,2025-12-27 18:16:38,2025-12-27 18:18:38,2025-12-27 18:50:50,30,48.9,2,2.3,1,Yes
D00000827,O00000299,S001,R073,2025-12-27 18:01:43,2025-12-27 18:07:43,2025-12-27 18:34:31,30,52.2,6,1.51,1,1
D00000832,O00000300,S001,R163,2025-12-27 10:11:53,2025-12-27 10:18:53,2025-12-27 10:37:17,30,39.2,7,2.06,1,Yes
D00000837,O00000301,S001,R095,2025-12-27 19:57:10,2025-12-27 20:04:10,2025-12-27 20:27:46,30,47.3,7,2.52,1,Yes
D00000839,O00000302,S001,R035,2025-12-27 20:15:30,2025-12-27 20:20:30,2025-12-27 20:51:12,30,52.7,5,1.88,1,1
D00000843,O00000303,S001,R040,2025-12-27 06:58:46,2025-12-27 07:00:46,2025-12-27 07:18:52,30,26.2,2,1.84,0,1
D00000847,O00000304,S001,R014,2025-12-27 17:59:13,2025-12-27 18:05:13,2025-12-27 18:34:13,30,54.2,6,2.09,1,1
D00000849,O00000305,S001,R030,2025-12-27 19:07:55,2025-12-27 19:12:55,2025-12-27 19:41:19,30,43.7,5,2.05,1,Yes
D00000853,O00000306,S001,R123,2025-12-27 10:55:26,2025-12-27 10:59:26,2025-12-27 11:27:50,30,43.3,4,1.58,1,1
D00000857,O00000307,S001,R154,2025-12-27 11:01:09,2025-12-27 11:08:09,2025-12-27 11:31:09,30,46.5,7,2.03,1,Yes
D00000859,O00000308,S001,R089,2025-12-27 19:44:43,2025-12-27 19:47:43,2025-12-27 20:16:25,30,43.3,3,1.66,1,1
D00000862,O00000309,S001,R040,2025-12-27 21:51:48,2025-12-27 21:54:48,2025-12-27 22:30:12,30,59.6,3,2.1,1,Yes
D00000867,O00000310,S001,R125,2025-12-27 20:22:42,2025-12-27 20:26:42,2025-12-27 20:59:30,30,50.4,4,2.69,1,Yes
D00000872,O00000311,S001,R097,2025-12-27 18:52:44,2025-12-27 18:59:44,2025-12-27 19:23:50,30,47.6,7,1.6,1,1
D00000873,O00000312,S001,R145,2025-12-27 20:27:16,2025-12-27 20:29:16,2025-12-27 20:57:22,30,44,2,1.81,1,1
D00000875,O00000313,S001,R194,2025-12-27 13:13:01,2025-12-27 13:15:01,2025-12-27 13:45:01,30,48,2,2.64,1,Yes
D00000877,O00000314,S001,R039,2025-12-28 21:09:30,2025-12-28 21:13:30,2025-12-28 21:23:36,30,14.1,4,2.25,0,0
D00000880,O00000315,S001,R198,2025-12-28 18:11:36,2025-12-28 18:15:36,2025-12-28 18:31:54,30,20.3,4,1.85,0,No
D00000882,O00000316,S001,R192,2025-12-28 21:13:25,2025-12-28 21:16:25,2025-12-28 21:29:01,30,15.6,3,1.88,0,0
D00000883,O00000317,S001,R015,2025-12-28 18:16:44,2025-12-28 18:21:44,2025-12-28 18:38:20,30,21.6,5,2.08,0,0
D00000885,O00000318,S001,R155,2025-12-28 20:18:21,2025-12-28 20:25:21,2025-12-28 20:39:03,30,20.7,7,1.79,0,0
D00000888,O00000319,S001,R157,2025-12-28 15:48:18,2025-12-28 15:53:18,2025-12-28 16:00:54,30,,5,2.33,0,No
D00000889,O00000320,S001,R155,2025-12-28 20:07:17,2025-12-28 20:13:17,2025-12-28 20:26:41,30,19.4,6,1.57,0,No
D00000893,O00000321,S001,R033,2025-12-28 21:16:45,2025-12-28 21:24:45,2025-12-28 21:35:15,30,18.5,8,1.38,0,0
D00000895,O00000322,S001,R005,2025-12-28 18:53:55,2025-12-28 18:56:55,2025-12-28 19:18:31,30,24.6,3,1.84,0,0
D00000898,O00000323,S001,R074,2025-12-28 09:03:34,2025-12-28 09:07:34,2025-12-28 09:16:22,30,12.8,4,1.56,0,0
D00000901,O00000324,S001,R047,2025-12-28 10:35:36,2025-12-28 10:43:36,2025-12-28 10:48:48,30,13.2,8,2.32,0,0
D00000902,O00000325,S001,R109,2025-12-28 09:51:46,2025-12-28 09:56:46,2025-12-28 10:08:28,30,16.7,5,1.54,0,No
D00000903,O00000326,S001,R136,2025-12-28 10:49:53,2025-12-28 10:55:53,2025-12-28 11:06:05,30,16.2,6,1.67,0,0
D00000910,O00000328,S001,R157,2025-12-28 18:55:29,2025-12-28 19:01:29,2025-12-28 19:13:53,30,18.4,6,1.31,0,No
D00000915,O00000329,S001,R155,2025-12-28 18:19:15,2025-12-28 18:22:15,2025-12-28 18:40:33,30,21.3,3,2.18,0,No
D00000917,O00000330,S001,R115,2025-12-28 15:28:37,2025-12-28 15:36:37,2025-12-28 15:35:49,30,7.2,8,1.34,0,0
D00000918,O00000331,S001,R027,2025-12-28 19:00:23,2025-12-28 19:04:23,2025-12-28 19:15:11,30,14.8,4,2.01,0,No
D00000921,O00000332,S001,R148,2025-12-28 07:23:55,2025-12-28 07:29:55,2025-12-28 07:34:31,30,10.6,6,2.74,0,0
D00000923,O00000333,S001,R090,2025-12-28 07:17:22,2025-12-28 07:25:22,2025-12-28 07:30:04,30,12.7,8,0.91,0,0
D00000927,O00000334,S001,R107,2025-12-28 08:13:08,2025-12-28 08:20:08,2025-12-28 08:26:14,30,13.1,7,2.55,0,0
D00000934,O00000336,S001,R111,2025-12-28 09:37:13,2025-12-28 09:44:13,2025-12-28 09:46:31,30,9.3,7,1.94,0,0
D00000937,O00000337,S001,R171,2025-12-28 11:00:50,2025-12-28 11:05:50,2025-12-28 11:18:56,30,,5,1.24,0,0
D00000940,O00000338,S001,R133,2025-12-28 14:06:43,2025-12-28 14:11:43,2025-12-28 14:19:13,30,12.5,5,1.85,0,No
D00000944,O00000339,S001,R072,2025-12-28 20:19:00,2025-12-28 20:14:00,2025-12-28 20:37:30,30,18.5,6,2.16,0,0
D00000946,O00000340,S001,R122,2025-12-28 03:25:32,2025-12-28 03:33:32,2025-12-28 03:34:56,30,9.4,8,2.4,0,0
D00000951,O00000341,S001,R051,2025-12-28 19:40:40,2025-12-28 19:42:40,2025-12-28 20:02:10,30,21.5,2,2.14,0,0
D00000952,O00000342,S001,R011,2025-12-28 19:38:09,2025-12-28 19:45:09,2025-12-28 19:57:33,30,19.4,7,1.89,0,0
D00000954,O00000343,S001,R001,2025-12-28 20:46:41,2025-12-28 20:54:41,2025-12-28 21:06:53,30,20.2,8,1.85,0,0
D00000957,O00000344,S001,R175,2025-12-28 22:22:59,2025-12-28 22:28:59,2025-12-28 22:36:17,30,13.3,6,3.07,0,No
D00000958,O00000345,S001,R053,2025-12-28 04:36:47,2025-12-28 04:38:47,2025-12-28 04:47:59,30,11.2,2,2.06,0,0
D00000959,O00000346,S001,R154,2025-12-29 21:19:36,2025-12-29 21:25:36,2025-12-29 21:48:36,30,45,6,2.34,1,1
D00000960,O00000347,S001,R035,2025-12-29 14:19:55,2025-12-29 14:21:55,2025-12-29 14:47:19,30,43.7,2,1.51,1,1
D00000963,O00000348,S001,R038,2025-12-29 10:41:18,2025-12-29 10:45:18,2025-12-29 11:04:06,30,30.2,4,2.23,1,1
D00000964,O00000349,S001,R135,2025-12-29 20:54:25,2025-12-29 20:57:25,2025-12-29 21:28:55,30,51.9,3,0.64,1,1
D00000969,O00000350,S001,R128,2025-12-29 12:56:44,2025-12-29 12:58:44,2025-12-29 13:24:26,30,44,2,2.44,1,1
D00000973,O00000351,S001,R187,2025-12-29 08:41:08,2025-12-29 08:45:08,2025-12-29 09:03:14,30,31.2,4,1.39,1,1
D00000975,O00000352,S001,R199,2025-12-29 18:15:18,2025-12-29 18:17:18,2025-12-29 18:40:36,30,35.4,2,1.24,1,Yes
D00000980,O00000353,S001,R198,2025-12-29 18:04:10,2025-12-29 18:09:10,2025-12-29 18:35:04,30,46.5,5,1.73,1,1
D00000981,O00000354,S001,R156,2025-12-29 20:25:20,2025-12-29 20:28:20,2025-12-29 21:02:32,30,52.8,3,1.44,1,Yes
D00000983,O00000355,S001,R049,2025-12-29 10:43:54,2025-12-29 10:46:54,2025-12-29 11:06:54,30,31.4,3,2.25,1,1
D00000988,O00000357,S001,R063,2025-12-29 11:35:09,2025-12-29 11:40:09,2025-12-29 12:08:27,30,44.9,5,1.67,1,1
D00000993,O00000358,S001,R104,2025-12-29 07:57:05,2025-12-29 08:03:05,2025-12-29 08:22:29,30,34.5,6,1.25,1,1
D00000994,O00000359,S001,R179,2025-12-30 19:39:32,2025-12-30 19:45:32,2025-12-30 19:56:08,30,16.6,6,3.09,0,No
D00000996,O00000360,S001,R184,2025-12-30 10:29:43,2025-12-30 10:33:43,2025-12-30 10:44:49,30,15.1,4,1.83,0,0
D00001000,O00000361,S001,R049,2025-12-30 17:58:53,2025-12-30 18:04:53,2025-12-30 18:08:59,30,10.1,6,1.74,0,0
D00001005,O00000362,S001,R030,2025-12-30 15:36:06,2025-12-30 15:42:06,2025-12-30 15:48:30,30,12.4,6,1.88,0,0
D00001009,O00000363,S001,R078,2025-12-30 07:55:06,2025-12-30 07:57:06,2025-12-30 08:10:24,30,15.3,2,1.95,0,0
D00001013,O00000364,S001,R175,2025-12-30 07:22:58,2025-12-30 07:26:58,2025-12-30 07:39:22,30,16.4,4,2.38,0,0
D00001018,O00000365,S001,R114,2025-12-30 21:33:12,2025-12-30 21:35:12,2025-12-30 21:49:18,30,16.1,2,3.01,0,No
D00001021,O00000366,S001,R166,2025-12-30 10:37:14,2025-12-30 10:44:14,2025-12-30 10:43:14,30,6,7,2.77,0,0
D00001024,O00000367,S001,R055,2025-12-30 09:08:52,2025-12-30 09:14:52,2025-12-30 09:19:52,30,11,6,1.62,0,0
D00001028,O00000368,S001,R131,2025-12-30 17:26:23,2025-12-30 17:34:23,2025-12-30 17:36:05,30,9.7,8,1.92,0,0
D00001030,O00000369,S001,R162,2025-12-30 20:58:08,2025-12-30 21:05:08,2025-12-30 21:11:32,30,13.4,7,1.1,0,0
D00001033,O00000370,S001,R087,2025-12-30 07:43:29,2025-12-30 07:48:29,2025-12-30 07:58:05,30,14.6,5,1.41,0,No
D00001034,O00000371,S001,R067,2025-12-30 18:59:48,2025-12-30 19:01:48,2025-12-30 19:19:42,30,19.9,2,1.67,0,0
D00001039,O00000372,S001,R187,2025-12-30 08:03:58,2025-12-30 08:11:58,2025-12-30 08:18:04,30,14.1,8,2.31,0,No
D00001044,O00000373,S001,R067,2025-12-30 06:20:48,2025-12-30 06:22:48,2025-12-30 06:33:30,30,12.7,2,3.09,0,No
D00001045,O00000374,S001,R097,2025-12-31 20:05:56,2025-12-31 20:09:56,2025-12-31 20:31:56,30,39.3,4,1.87,1,1
D00001046,O00000375,S001,R096,2025-12-31 21:40:39,2025-12-31 21:44:39,2025-12-31 22:09:57,30,46.2,4,2.66,1,1
D00001050,O00000376,S001,R032,2025-12-31 15:55:06,2025-12-31 16:02:06,2025-12-31 16:14:24,30,29.8,7,2.02,0,1
D00001053,O00000377,S001,R165,2025-12-31 18:58:06,2025-12-31 19:03:06,2025-12-31 19:27:00,30,41.5,5,1.92,1,1
D00001058,O00000378,S001,R142,2025-12-31 17:14:27,2025-12-31 17:21:27,2025-12-31 17:40:15,30,37.6,7,1.93,1,1
D00001061,O00000379,S001,R074,2025-12-31 14:38:59,2025-12-31 14:46:59,2025-12-31 15:09:05,30,44.7,8,2.1,1,1
D00001063,O00000380,S001,R161,2025-12-31 21:58:08,2025-12-31 22:06:08,2025-12-31 22:38:26,30,59.4,8,1.65,1,1
D00001066,O00000381,S001,R082,2025-12-31 21:30:22,2025-12-31 21:35:22,2025-12-31 21:56:46,30,42,5,1.96,1,1
D00001067,O00000382,S001,R129,2025-12-31 12:04:43,2025-12-31 12:07:43,2025-12-31 12:27:19,30,35.4,3,1.17,1,1
D00001071,O00000383,S001,R130,2025-12-31 19:37:44,2025-12-31 19:40:44,2025-12-31 20:14:08,30,47.8,3,1.54,1,1
D00001073,O00000384,S001,R119,2025-12-31 22:11:28,2025-12-31 22:15:28,2025-12-31 22:35:22,30,37.1,4,2.32,1,Yes
D00001075,O00000385,S001,R137,2025-12-31 22:08:26,2025-12-31 22:15:26,2025-12-31 22:34:50,30,35.2,7,2.18,1,1
D00001080,O00000386,S001,R053,2025-12-31 17:51:01,2025-12-31 17:54:01,2025-12-31 18:19:01,30,42.2,3,1.09,1,Yes
D00001081,O00000387,S001,R108,2026-01-01 20:34:02,2026-01-01 20:41:02,2026-01-01 21:08:32,30,47.8,7,1.91,1,1
D00001083,O00000388,S001,R158,2026-01-01 23:01:05,2026-01-01 23:03:05,2026-01-01 23:24:41,30,36.2,2,1.75,1,1
D00001084,O00000389,S001,R114,2026-01-01 21:38:16,2026-01-01 21:40:16,2026-01-01 22:08:16,30,39.1,2,2.29,1,1
D00001086,O00000390,S001,R014,2026-01-01 21:48:51,2026-01-01 21:43:51,2026-01-01 22:15:27,30,37.6,4,1.78,1,1
D00001091,O00000391,S001,R103,2026-01-01 06:12:40,2026-01-01 06:14:40,2026-01-01 06:36:28,30,,2,2.23,1,1
D00001095,O00000392,S001,R022,2026-01-01 07:14:31,2026-01-01 07:16:31,2026-01-01 07:46:37,30,50.9,2,2.33,1,1
D00001096,O00000393,S001,R037,2026-01-01 18:50:38,2026-01-01 18:58:38,2026-01-01 19:25:56,30,46.1,8,1.16,1,1
D00001097,O00000394,S001,R070,2026-01-01 18:20:38,2026-01-01 18:24:38,2026-01-01 18:55:26,30,46.9,4,1.85,1,Yes
D00001100,O00000395,S001,R165,2026-01-01 16:37:19,2026-01-01 16:39:19,2026-01-01 17:02:01,30,36.1,2,0.99,1,1
D00001102,O00000396,S001,R122,2026-01-01 14:11:35,2026-01-01 14:13:35,2026-01-01 14:37:29,30,38.7,2,2.08,1,Yes
D00001103,O00000397,S001,R027,2026-01-01 15:20:44,2026-01-01 15:27:44,2026-01-01 15:49:08,30,43.1,7,1.52,1,1
D00001106,O00000398,S001,R031,2026-01-01 18:53:26,2026-01-01 18:55:26,2026-01-01 19:28:50,30,48.6,2,1.96,1,Yes
D00001109,O00000399,S001,R053,2026-01-02 20:15:37,2026-01-02 20:20:37,2026-01-02 20:46:01,30,42.3,5,1.93,1,Yes
D00001110,O00000400,S001,R138,2026-01-02 06:25:28,2026-01-02 06:33:28,2026-01-02 06:56:10,30,42.1,8,2.29,1,1
D00001114,O00000401,S001,R190,2026-01-02 21:53:02,2026-01-02 21:58:02,2026-01-02 22:29:32,30,50.1,5,1.72,1,1
D00001116,O00000402,S001,R046,2026-01-02 15:00:16,2026-01-02 15:03:16,2026-01-02 15:24:22,30,37,3,2.2,1,Yes
D00001121,O00000403,S001,R115,2026-01-02 12:56:33,2026-01-02 13:01:33,2026-01-02 13:22:15,30,40.7,5,1.63,1,1
D00001124,O00000404,S001,R029,2026-01-02 18:48:25,2026-01-02 18:51:25,2026-01-02 19:20:01,30,46.7,3,1.9,1,1
D00001126,O00000405,S001,R113,2026-01-02 07:00:59,2026-01-02 07:05:59,2026-01-02 07:22:29,30,29,5,1.04,0,1
D00001127,O00000406,S001,R039,2026-01-02 20:50:21,2026-01-02 20:54:21,2026-01-02 21:20:57,30,-40.4,4,1.4,1,1
