customer_id,city,locality,age_group,acquisition_channel,signup_date,is_app_user
C00340,Bengaluru,Indiranagar,18-24,influencer,2024-07-31 00:00:00,1
C00341,Bengaluru,BTM Layout,35-44,influencer,2024-07-22 00:00:00,1
C00342,Bengaluru,Whitefield,25-34,referral,2024-12-04 00:00:00,1
C00343,Bengaluru,Koramangala,25-34,paid_app_install,2024-12-07 00:00:00,1
C00344,Bengaluru,Whitefield,35-44,paid_app_install,2025-04-10 00:00:00,1
C00345,Bengaluru,Whitefield,25-34,referral,2024-09-06 00:00:00,1
C00346,Bengaluru,Marathahalli,35-44,coupon,2024-06-14 00:00:00,1
C00347,Bengaluru,Marathahalli,18-24,paid_app_install,2024-07-28 00:00:00,0
C00348,Bengaluru,Indiranagar,35-44,paid_app_install,2026-03-31 00:00:00,1
C00349,Bengaluru,HSR Layout,18-24,word_of_mouth,2024-11-11 00:00:00,1
C00350,Bengaluru,Marathahalli,25-34,organic,2025-01-09 00:00:00,1
C00351,Bengaluru,BTM Layout,35-44,organic,2024-06-02 00:00:00,1
C00352,Bengaluru,Electronic City,45-54,coupon,2024-10-10 00:00:00,1
C00353,Bengaluru,Marathahalli,25-34,paid_app_install,2024-06-07 00:00:00,1
C00354,Bengaluru,Koramangala,25-34,coupon,2024-10-30 00:00:00,1
C00355,Bengaluru,Indiranagar,25-34,Organic,2025-08-31 00:00:00,1
C00356,Bengaluru,Marathahalli,25-34,Influencer,2026-02-12 00:00:00,0
C00357,Bengaluru,Indiranagar,35-44,ORGANIC,2024-10-18 00:00:00,1
C00358,,BTM Layout,35-44,referral,2024-09-19 00:00:00,1
C00359,Bengaluru,Yelahanka,18-24,organic,2025-11-05 00:00:00,1
C00360,Bengaluru,BTM Layout,25-34,organic,2024-12-19 00:00:00,1
C00361,,HSR Layout,35-44,organic,2024-06-13 00:00:00,0
C00362,Bengaluru,Marathahalli,25-34,influencer,2024-09-21 00:00:00,1
C00363,Bengaluru,Whitefield,35-44,referral,2024-07-20 00:00:00,1
C00364,Bengaluru,BTM Layout,18-24,organic,2024-09-23 00:00:00,1
C00365,Bengaluru,Yelahanka,35-44,referral,2024-09-18 00:00:00,1
C00366,Bengaluru,HSR Layout,18-24,organic,2024-11-05 00:00:00,1
C00367,Bengaluru,Yelahanka,35-44,coupon,2024-08-19 00:00:00,1
C00368,Bengaluru,Electronic City,25-34,REFERRAL,2024-07-03 00:00:00,1
C00369,Bengaluru,Koramangala,25-34,referral,2024-10-05 00:00:00,1
C00370,,Indiranagar,35-44,paid_app_install,2025-04-16 00:00:00,1
C00371,Bengaluru,Indiranagar,18-24,influencer,2024-12-14 00:00:00,0
C00372,Bengaluru,Indiranagar,25-34,paid_app_install,2024-08-14 00:00:00,1
C00373,Bengaluru,Indiranagar,25-34,influencer,2025-10-07 00:00:00,1
C00374,,Jayanagar,25-34,coupon,2025-08-12 00:00:00,1
C00375,Bengaluru,Indiranagar,45-54,organic,2024-07-13 00:00:00,0
C00376,Bengaluru,HSR Layout,35-44,word_of_mouth,2024-06-08 00:00:00,1
C00377,Bengaluru,Bellandur,18-24,Paid_App_Install,2025-01-30 00:00:00,1
C00378,Bengaluru,Indiranagar,35-44,influencer,2025-04-13 00:00:00,1
C00379,Bengaluru,Bellandur,25-34,influencer,2026-02-09 00:00:00,1
C00380,,HSR Layout,45-54,influencer,2025-07-03 00:00:00,1
C00381,Bengaluru,Indiranagar,25-34,ORGANIC,2024-11-13 00:00:00,1
C00382,Bengaluru,Jayanagar,25-34,organic,2024-10-14 00:00:00,0
C00383,Bengaluru,Marathahalli,25-34,word_of_mouth,2024-06-06 00:00:00,1
C00384,Bengaluru,Electronic City,25-34,influencer,2024-07-21 00:00:00,1
C00385,Bengaluru,Jayanagar,25-34,referral,2024-09-19 00:00:00,1
C00386,,Bellandur,25-34,paid_app_install,2024-11-26 00:00:00,1
C00387,Bengaluru,HSR Layout,35-44,influencer,2024-10-25 00:00:00,1
C00388,Bengaluru,Koramangala,25-34,organic,2025-01-31 00:00:00,0
C00389,Bengaluru,Jayanagar,55+,paid_app_install,2024-07-30 00:00:00,0
C00390,Bengaluru,Bellandur,25-34,paid_app_install,2024-10-28 00:00:00,0
C00391,Bengaluru,Yelahanka,35-44,organic,2024-06-17 00:00:00,1
C00392,Bengaluru,Whitefield,45-54,word_of_mouth,2024-09-05 00:00:00,1
C00393,Bengaluru,HSR Layout,35-44,organic,2025-02-05 00:00:00,1
C00394,Bengaluru,Bellandur,45-54,referral,2024-12-30 00:00:00,1
C00395,Bengaluru,HSR Layout,35-44,organic,2026-03-31 00:00:00,1
C00396,Bengaluru,Yelahanka,25-34,influencer,2024-07-29 00:00:00,1
C00397,,Electronic City,35-44,referral,2024-10-03 00:00:00,1
C00398,Bengaluru,Whitefield,18-24,referral,2024-08-11 00:00:00,1
C00399,Bengaluru,Jayanagar,25-34,paid_app_install,2024-09-13 00:00:00,1
C00400,Bengaluru,Jayanagar,25-34,organic,2025-05-17 00:00:00,0
C00401,Bengaluru,Indiranagar,35-44,paid_app_install,2024-12-25 00:00:00,1
C00402,Bengaluru,Electronic City,25-34,influencer,2025-06-21 00:00:00,1
C00403,Bengaluru,BTM Layout,25-34,Word_Of_Mouth,2024-07-11 00:00:00,1
C00404,Bengaluru,Bellandur,25-34,influencer,2025-06-07 00:00:00,1
C00405,Bengaluru,HSR Layout,55+,organic,2024-06-12 00:00:00,1
C00406,Bengaluru,Electronic City,18-24,organic,2025-07-01 00:00:00,0
C00407,Bengaluru,HSR Layout,18-24,coupon,2024-08-11 00:00:00,0
C00408,Bengaluru,Indiranagar,25-34,paid_app_install,2024-08-07 00:00:00,0
C00409,Bengaluru,Electronic City,55+,Referral,2024-10-08 00:00:00,1
C00410,Bengaluru,Indiranagar,55+,influencer,2025-10-22 00:00:00,1
C00411,Bengaluru,HSR Layout,35-44,referral,2024-06-09 00:00:00,1
C00412,Bengaluru,Yelahanka,45-54,WORD_OF_MOUTH,2024-08-18 00:00:00,1
C00413,Bengaluru,Yelahanka,25-34,coupon,2025-05-16 00:00:00,1
C00414,Bengaluru,BTM Layout,55+,word_of_mouth,2024-08-30 00:00:00,1
C00415,Bengaluru,Marathahalli,18-24,coupon,2024-07-10 00:00:00,1
C00416,Bengaluru,Whitefield,18-24,coupon,2024-09-08 00:00:00,1
C00417,Bengaluru,HSR Layout,18-24,ORGANIC,2024-08-27 00:00:00,1
C00418,Bengaluru,HSR Layout,25-34,paid_app_install,2025-08-19 00:00:00,1
C00419,Bengaluru,Marathahalli,35-44,Paid_App_Install,2025-02-14 00:00:00,0
C00420,Bengaluru,Jayanagar,25-34,word_of_mouth,2024-10-05 00:00:00,1
C00421,Bengaluru,Bellandur,55+,influencer,2026-03-31 00:00:00,0
C00422,Bengaluru,Bellandur,25-34,organic,2024-09-21 00:00:00,1
C00423,Bengaluru,Indiranagar,18-24,influencer,2024-06-11 00:00:00,1
C00424,Bengaluru,BTM Layout,25-34,influencer,2024-07-25 00:00:00,1
C00425,,Indiranagar,35-44,organic,2024-09-12 00:00:00,1
C00426,Bengaluru,BTM Layout,35-44,referral,2024-07-01 00:00:00,1
C00427,Bengaluru,Whitefield,25-34,influencer,2025-11-13 00:00:00,1
C00428,Bengaluru,Electronic City,25-34,referral,2025-02-18 00:00:00,0
C00429,Bengaluru,HSR Layout,25-34,referral,2024-07-27 00:00:00,1
C00430,,Indiranagar,35-44,organic,2024-11-08 00:00:00,1
C00431,Bengaluru,Koramangala,55+,Coupon,2025-01-17 00:00:00,1
C00432,Bengaluru,Jayanagar,18-24,paid_app_install,2025-10-24 00:00:00,1
C00433,Bengaluru,Marathahalli,45-54,organic,2025-06-20 00:00:00,1
C00434,Bengaluru,Indiranagar,25-34,paid_app_install,2024-10-09 00:00:00,1
C00435,Bengaluru,Indiranagar,25-34,paid_app_install,2025-02-24 00:00:00,1
C00436,Bengaluru,Jayanagar,55+,organic,2024-10-27 00:00:00,1
C00437,Bengaluru,Indiranagar,25-34,referral,2024-10-23 00:00:00,1
C00438,Bengaluru,Bellandur,25-34,influencer,2024-06-22 00:00:00,1
C00439,Bengaluru,Jayanagar,25-34,referral,2024-06-25 00:00:00,1
C00440,Bengaluru,Indiranagar,25-34,paid_app_install,2024-10-14 00:00:00,1
C00441,Bengaluru,Indiranagar,35-44,referral,2024-07-27 00:00:00,1
C00442,Bengaluru,Yelahanka,35-44,organic,2024-06-04 00:00:00,1
C00443,Bengaluru,HSR Layout,45-54,word_of_mouth,2025-01-17 00:00:00,1
C00444,Bengaluru,HSR Layout,25-34,ORGANIC,2024-06-06 00:00:00,1
C00445,Bengaluru,Bellandur,18-24,paid_app_install,2024-11-10 00:00:00,1
C00446,Bengaluru,Yelahanka,18-24,organic,2024-10-18 00:00:00,1
C00447,Bengaluru,Yelahanka,25-34,referral,2026-02-15 00:00:00,1
C00448,Bengaluru,Jayanagar,55+,REFERRAL,2024-09-28 00:00:00,1
C00449,Bengaluru,HSR Layout,35-44,organic,2024-06-12 00:00:00,1
C00450,Bengaluru,Indiranagar,25-34,referral,2024-10-23 00:00:00,1
C00451,Bengaluru,Bellandur,45-54,organic,2025-04-28 00:00:00,1
C00452,Bengaluru,BTM Layout,35-44,influencer,2026-03-31 00:00:00,1
C00453,Bengaluru,Whitefield,18-24,INFLUENCER,2024-09-10 00:00:00,1
C00454,Bengaluru,Electronic City,35-44,organic,2024-08-09 00:00:00,1
C00455,Bengaluru,Indiranagar,25-34,coupon,2025-08-01 00:00:00,1
C00456,Bengaluru,BTM Layout,18-24,organic,2024-07-09 00:00:00,1
C00457,Bengaluru,Indiranagar,25-34,organic,2024-11-20 00:00:00,1
C00458,Bengaluru,Whitefield,25-34,influencer,2024-09-02 00:00:00,1
C00459,Bengaluru,Indiranagar,25-34,referral,2024-06-08 00:00:00,1
C00460,Bengaluru,Indiranagar,25-34,referral,2024-08-16 00:00:00,1
C00461,Bengaluru,Indiranagar,18-24,organic,2024-07-26 00:00:00,1
C00462,Bengaluru,Marathahalli,35-44,PAID_APP_INSTALL,2024-12-26 00:00:00,1
C00463,Bengaluru,Jayanagar,55+,influencer,2025-11-17 00:00:00,1
C00464,Bengaluru,BTM Layout,35-44,ORGANIC,2024-07-27 00:00:00,1
C00465,Bengaluru,Yelahanka,25-34,referral,2025-03-28 00:00:00,1
C00466,Bengaluru,HSR Layout,25-34,paid_app_install,2024-06-11 00:00:00,1
C00467,Bengaluru,HSR Layout,25-34,influencer,2024-10-18 00:00:00,1
C00468,Bengaluru,Electronic City,18-24,organic,2024-06-14 00:00:00,1
C00469,Bengaluru,Koramangala,25-34,Referral,2025-10-03 00:00:00,1
C00470,Bengaluru,Yelahanka,35-44,Organic,2025-02-17 00:00:00,1
C00471,Bengaluru,Indiranagar,35-44,referral,2024-12-11 00:00:00,1
C00472,Bengaluru,Yelahanka,35-44,paid_app_install,2025-04-09 00:00:00,0
C00473,Bengaluru,Indiranagar,25-34,referral,2024-12-05 00:00:00,0
C00474,Bengaluru,Electronic City,25-34,REFERRAL,2026-02-15 00:00:00,1
C00475,Bengaluru,BTM Layout,35-44,coupon,2025-01-12 00:00:00,0
C00476,Bengaluru,Yelahanka,25-34,influencer,2025-09-09 00:00:00,1
C00477,Bengaluru,Indiranagar,25-34,influencer,2024-10-10 00:00:00,1
C00478,Bengaluru,BTM Layout,25-34,organic,2024-06-23 00:00:00,1
C00479,Bengaluru,Yelahanka,25-34,influencer,2024-10-14 00:00:00,1
C00480,Bengaluru,BTM Layout,18-24,influencer,2024-06-25 00:00:00,1
C00481,Bengaluru,Marathahalli,35-44,referral,2024-11-09 00:00:00,0
C00482,Bengaluru,Jayanagar,45-54,word_of_mouth,2024-09-27 00:00:00,1
C00483,Bengaluru,Whitefield,25-34,coupon,2024-11-23 00:00:00,1
C00484,Bengaluru,Marathahalli,18-24,paid_app_install,2024-06-02 00:00:00,1
C00485,Bengaluru,BTM Layout,35-44,influencer,2024-07-10 00:00:00,0
C00486,Bengaluru,Electronic City,25-34,referral,2024-09-30 00:00:00,0
C00487,Bengaluru,Indiranagar,25-34,organic,2025-11-24 00:00:00,1
C00488,Bengaluru,HSR Layout,18-24,referral,2024-08-27 00:00:00,0
C00489,Bengaluru,Yelahanka,25-34,paid_app_install,2024-09-08 00:00:00,1
C00490,Bengaluru,Electronic City,35-44,referral,2025-01-12 00:00:00,0
C00491,Bengaluru,Whitefield,35-44,coupon,2024-11-14 00:00:00,1
C00492,Bengaluru,Marathahalli,25-34,organic,2024-08-03 00:00:00,1
C00493,Bengaluru,HSR Layout,25-34,referral,2024-09-04 00:00:00,1
C00494,Bengaluru,Koramangala,18-24,influencer,2024-07-15 00:00:00,1
C00495,Bengaluru,Whitefield,18-24,Referral,2026-01-30 00:00:00,1
C00496,Bengaluru,HSR Layout,55+,COUPON,2024-06-26 00:00:00,1
C00497,Bengaluru,BTM Layout,35-44,word_of_mouth,2024-08-23 00:00:00,1
C00498,Bengaluru,Indiranagar,25-34,ORGANIC,2024-06-05 00:00:00,0
C00499,Bengaluru,Yelahanka,35-44,ORGANIC,2024-07-16 00:00:00,1
C00500,Bengaluru,Yelahanka,35-44,organic,2025-02-28 00:00:00,1
C00501,Bengaluru,Jayanagar,35-44,influencer,2024-07-11 00:00:00,1
C00502,Bengaluru,BTM Layout,18-24,REFERRAL,2024-06-16 00:00:00,0
C00503,Bengaluru,HSR Layout,25-34,paid_app_install,2024-09-24 00:00:00,1
C00504,Bengaluru,Bellandur,35-44,referral,2024-06-02 00:00:00,0
C00505,Bengaluru,Jayanagar,25-34,influencer,2024-06-16 00:00:00,0
C00506,Bengaluru,Koramangala,55+,Paid_App_Install,2025-03-24 00:00:00,1
C00507,,Electronic City,35-44,influencer,2025-02-21 00:00:00,1
C00508,Bengaluru,Bellandur,55+,INFLUENCER,2025-08-19 00:00:00,1
C00509,Bengaluru,Yelahanka,25-34,organic,2025-05-13 00:00:00,0
C00510,Bengaluru,Jayanagar,45-54,referral,2024-12-24 00:00:00,1
C00511,Bengaluru,Marathahalli,25-34,influencer,2024-06-10 00:00:00,1
C00512,Bengaluru,Whitefield,55+,Referral,2025-03-02 00:00:00,1
C00513,Bengaluru,Yelahanka,18-24,coupon,2025-05-03 00:00:00,1
C00514,Bengaluru,Electronic City,25-34,coupon,2025-03-16 00:00:00,1
C00515,,Indiranagar,35-44,paid_app_install,2024-10-06 00:00:00,1
C00516,Bengaluru,Indiranagar,25-34,referral,2024-07-18 00:00:00,1
C00517,Bengaluru,HSR Layout,25-34,paid_app_install,2025-05-02 00:00:00,1
C00518,Bengaluru,Bellandur,55+,REFERRAL,2025-01-20 00:00:00,0
C00519,Bengaluru,Yelahanka,25-34,ORGANIC,2026-03-31 00:00:00,1
C00520,Bengaluru,Koramangala,35-44,referral,2024-07-01 00:00:00,0
C00521,Bengaluru,Marathahalli,18-24,organic,2024-07-17 00:00:00,1
C00522,Bengaluru,HSR Layout,35-44,referral,2024-07-13 00:00:00,1
C00523,Bengaluru,Yelahanka,35-44,referral,2025-03-11 00:00:00,1
C00524,Bengaluru,Bellandur,25-34,word_of_mouth,2024-07-08 00:00:00,0
C00525,Bengaluru,Bellandur,18-24,referral,2024-06-13 00:00:00,0
C00526,Bengaluru,Whitefield,25-34,coupon,2026-03-31 00:00:00,1
C00527,Bengaluru,Whitefield,18-24,organic,2024-06-05 00:00:00,1
C00528,Bengaluru,HSR Layout,18-24,ORGANIC,2025-04-21 00:00:00,1
C00529,Bengaluru,Indiranagar,35-44,referral,2024-08-21 00:00:00,1
C00530,Bengaluru,Electronic City,25-34,influencer,2025-04-28 00:00:00,0
C00531,Bengaluru,Bellandur,25-34,Organic,2024-10-24 00:00:00,1
C00532,Bengaluru,Yelahanka,35-44,organic,2025-07-23 00:00:00,0
C00533,Bengaluru,Yelahanka,18-24,referral,2025-09-13 00:00:00,1
C00534,,BTM Layout,25-34,Referral,2024-06-02 00:00:00,1
C00535,Bengaluru,Jayanagar,18-24,paid_app_install,2024-06-15 00:00:00,1
C00536,Bengaluru,Yelahanka,25-34,Referral,2024-07-22 00:00:00,1
C00537,Bengaluru,Bellandur,35-44,organic,2024-12-17 00:00:00,1
C00538,Bengaluru,Koramangala,35-44,coupon,2025-06-30 00:00:00,1
C00539,Bengaluru,Whitefield,25-34,organic,2024-09-19 00:00:00,1
C00540,Bengaluru,Indiranagar,18-24,paid_app_install,2024-11-16 00:00:00,1
C00541,Bengaluru,Yelahanka,18-24,PAID_APP_INSTALL,2024-07-08 00:00:00,1
C00542,Bengaluru,Marathahalli,25-34,word_of_mouth,2025-03-22 00:00:00,1
C00543,Bengaluru,Koramangala,45-54,referral,2026-02-06 00:00:00,1
C00544,Bengaluru,Marathahalli,25-34,influencer,2024-07-27 00:00:00,1
C00545,Bengaluru,Marathahalli,25-34,referral,2024-10-01 00:00:00,1
C00546,Bengaluru,HSR Layout,18-24,influencer,2024-06-17 00:00:00,1
C00547,Bengaluru,Indiranagar,35-44,referral,2024-10-26 00:00:00,1
C00548,Bengaluru,Marathahalli,35-44,referral,2024-10-04 00:00:00,1
C00549,Bengaluru,BTM Layout,35-44,coupon,2024-06-29 00:00:00,0
C00550,Bengaluru,Bellandur,45-54,ORGANIC,2024-09-14 00:00:00,1
C00551,Bengaluru,BTM Layout,25-34,coupon,2024-08-13 00:00:00,1
C00552,Bengaluru,Electronic City,18-24,coupon,2024-10-11 00:00:00,1
C00553,Bengaluru,BTM Layout,25-34,referral,2024-11-06 00:00:00,1
C00554,Bengaluru,BTM Layout,35-44,referral,2024-06-02 00:00:00,1
C00555,,Electronic City,35-44,referral,2025-02-13 00:00:00,1
C00556,Bengaluru,Whitefield,25-34,word_of_mouth,2025-01-11 00:00:00,1
C00557,Bengaluru,Indiranagar,35-44,organic,2024-08-22 00:00:00,1
C00558,Bengaluru,Indiranagar,35-44,influencer,2024-06-10 00:00:00,1
C00559,Bengaluru,Jayanagar,45-54,influencer,2025-02-09 00:00:00,1
C00560,Bengaluru,Marathahalli,25-34,coupon,2025-12-11 00:00:00,1
C00561,Bengaluru,Jayanagar,35-44,paid_app_install,2024-07-20 00:00:00,1
C00562,Bengaluru,Koramangala,25-34,INFLUENCER,2024-08-10 00:00:00,0
C00563,Bengaluru,Indiranagar,35-44,organic,2024-07-07 00:00:00,1
C00564,Bengaluru,Indiranagar,45-54,referral,2024-11-02 00:00:00,1
C00565,Bengaluru,HSR Layout,25-34,ORGANIC,2024-07-01 00:00:00,0
C00566,Bengaluru,BTM Layout,35-44,Coupon,2024-08-19 00:00:00,1
C00567,Bengaluru,Whitefield,35-44,Paid_App_Install,2025-01-01 00:00:00,1
C00568,Bengaluru,Whitefield,18-24,paid_app_install,2024-10-26 00:00:00,0
C00569,Bengaluru,Electronic City,25-34,influencer,2024-08-27 00:00:00,0
C00570,Bengaluru,HSR Layout,18-24,referral,2024-09-07 00:00:00,1
C00571,Bengaluru,BTM Layout,55+,organic,2024-10-27 00:00:00,1
C00572,Bengaluru,Bellandur,35-44,referral,2024-06-02 00:00:00,1
C00573,Bengaluru,Whitefield,18-24,organic,2024-06-15 00:00:00,1
C00574,Bengaluru,Marathahalli,18-24,paid_app_install,2025-06-19 00:00:00,1
C00575,Bengaluru,Electronic City,25-34,organic,2024-06-15 00:00:00,1
C00576,Bengaluru,Yelahanka,25-34,paid_app_install,2025-01-07 00:00:00,0
C00577,Bengaluru,Koramangala,18-24,influencer,2025-08-29 00:00:00,1
C00578,Bengaluru,Electronic City,25-34,Referral,2024-07-27 00:00:00,0
C00579,Bengaluru,BTM Layout,25-34,organic,2024-08-23 00:00:00,1
C00580,Bengaluru,Koramangala,18-24,referral,2024-10-30 00:00:00,1
C00581,Bengaluru,Whitefield,35-44,referral,2025-06-20 00:00:00,1
C00582,Bengaluru,Yelahanka,45-54,paid_app_install,2025-10-26 00:00:00,1
C00583,Bengaluru,BTM Layout,35-44,ORGANIC,2025-01-29 00:00:00,1
C00584,Bengaluru,HSR Layout,35-44,paid_app_install,2024-06-17 00:00:00,0
C00585,Bengaluru,Marathahalli,25-34,paid_app_install,2024-12-17 00:00:00,1
C00586,Bengaluru,Koramangala,25-34,Organic,2024-09-04 00:00:00,1
C00587,Bengaluru,Indiranagar,25-34,Paid_App_Install,2024-09-23 00:00:00,1
C00588,Bengaluru,Indiranagar,35-44,influencer,2024-06-10 00:00:00,1
C00589,Bengaluru,Indiranagar,45-54,paid_app_install,2024-07-09 00:00:00,1
C00590,Bengaluru,Koramangala,35-44,Organic,2025-03-09 00:00:00,1
C00591,Bengaluru,Indiranagar,45-54,organic,2024-09-17 00:00:00,1
C00592,Bengaluru,Marathahalli,35-44,organic,2024-08-04 00:00:00,1
C00593,Bengaluru,Koramangala,25-34,referral,2024-08-27 00:00:00,0
C00594,Bengaluru,HSR Layout,25-34,paid_app_install,2025-05-13 00:00:00,1
C00595,Bengaluru,Electronic City,18-24,PAID_APP_INSTALL,2025-02-04 00:00:00,1
C00596,Bengaluru,Whitefield,18-24,coupon,2024-07-28 00:00:00,1
C00597,Bengaluru,Marathahalli,35-44,Organic,2024-06-23 00:00:00,1
C00598,Bengaluru,Koramangala,25-34,organic,2024-07-23 00:00:00,1
C00599,Bengaluru,Koramangala,25-34,Influencer,2025-08-31 00:00:00,1
C00600,Bengaluru,Indiranagar,25-34,organic,2024-11-04 00:00:00,1
C00601,Bengaluru,Koramangala,25-34,referral,2024-10-16 00:00:00,1
C00602,Bengaluru,HSR Layout,25-34,influencer,2024-11-11 00:00:00,1
C00603,Bengaluru,Koramangala,25-34,organic,2024-08-22 00:00:00,1
C00604,Bengaluru,Indiranagar,25-34,influencer,2025-03-24 00:00:00,0
C00605,Bengaluru,Indiranagar,35-44,Referral,2024-10-12 00:00:00,0
C00606,Bengaluru,Whitefield,25-34,influencer,2024-06-23 00:00:00,1
C00607,Bengaluru,Koramangala,35-44,paid_app_install,2024-06-25 00:00:00,1
C00608,,HSR Layout,45-54,ORGANIC,2024-10-17 00:00:00,1
C00609,Bengaluru,BTM Layout,45-54,coupon,2025-10-10 00:00:00,1
C00610,Bengaluru,Jayanagar,45-54,influencer,2024-08-06 00:00:00,0
C00611,Bengaluru,Indiranagar,25-34,coupon,2025-06-02 00:00:00,1
C00612,Bengaluru,Bellandur,18-24,organic,2025-02-15 00:00:00,1
C00613,Bengaluru,Marathahalli,25-34,influencer,2024-07-22 00:00:00,1
C00614,,Indiranagar,25-34,referral,2024-06-07 00:00:00,1
C00615,Bengaluru,Electronic City,45-54,paid_app_install,2024-06-20 00:00:00,1
C00616,Bengaluru,Electronic City,35-44,influencer,2025-01-21 00:00:00,1
C00617,Bengaluru,Indiranagar,18-24,referral,2024-07-11 00:00:00,1
C00618,Bengaluru,HSR Layout,18-24,coupon,2024-08-23 00:00:00,1
C00619,Bengaluru,Bellandur,18-24,REFERRAL,2024-10-04 00:00:00,1
C00620,Bengaluru,Jayanagar,35-44,organic,2025-01-19 00:00:00,1
C00621,Bengaluru,Koramangala,35-44,influencer,2024-06-22 00:00:00,1
C00622,Bengaluru,Koramangala,45-54,influencer,2024-09-02 00:00:00,1
C00623,Bengaluru,HSR Layout,45-54,REFERRAL,2024-09-28 00:00:00,1
C00624,Bengaluru,Whitefield,25-34,referral,2024-10-19 00:00:00,0
C00625,Bengaluru,Marathahalli,25-34,Word_Of_Mouth,2025-04-04 00:00:00,1
C00626,Bengaluru,HSR Layout,25-34,PAID_APP_INSTALL,2024-07-04 00:00:00,1
C00627,Bengaluru,Whitefield,25-34,organic,2025-03-24 00:00:00,1
C00628,Bengaluru,Jayanagar,45-54,ORGANIC,2024-12-30 00:00:00,1
C00629,Bengaluru,Indiranagar,25-34,word_of_mouth,2024-10-25 00:00:00,0
C00630,Bengaluru,Koramangala,35-44,paid_app_install,2025-01-03 00:00:00,1
C00631,Bengaluru,Jayanagar,25-34,coupon,2024-09-04 00:00:00,1
C00632,Bengaluru,Electronic City,18-24,referral,2024-06-27 00:00:00,0
C00633,Bengaluru,BTM Layout,18-24,paid_app_install,2024-12-15 00:00:00,1
C00634,Bengaluru,BTM Layout,25-34,paid_app_install,2024-10-12 00:00:00,1
C00635,Bengaluru,Indiranagar,35-44,organic,2024-12-01 00:00:00,1
C00636,,Whitefield,25-34,influencer,2024-08-14 00:00:00,1
C00637,Bengaluru,BTM Layout,35-44,influencer,2025-08-02 00:00:00,1
C00638,Bengaluru,Koramangala,35-44,referral,2024-11-07 00:00:00,1
C00639,Bengaluru,Koramangala,25-34,paid_app_install,2024-06-17 00:00:00,1
C00640,Bengaluru,HSR Layout,35-44,paid_app_install,2024-09-16 00:00:00,0
C00641,Bengaluru,Indiranagar,25-34,coupon,2025-02-10 00:00:00,1
C00642,Bengaluru,HSR Layout,35-44,paid_app_install,2025-03-12 00:00:00,1
C00643,Bengaluru,Koramangala,35-44,referral,2024-10-01 00:00:00,1
C00644,Bengaluru,HSR Layout,55+,referral,2025-07-11 00:00:00,1
C00645,Bengaluru,Indiranagar,25-34,Paid_App_Install,2024-07-27 00:00:00,1
C00646,Bengaluru,Electronic City,25-34,referral,2024-09-04 00:00:00,0
C00647,Bengaluru,Marathahalli,18-24,organic,2025-07-17 00:00:00,1
C00648,Bengaluru,Marathahalli,25-34,referral,2025-07-13 00:00:00,1
C00649,Bengaluru,Bellandur,35-44,organic,2024-12-26 00:00:00,1
C00650,,BTM Layout,45-54,influencer,2025-05-19 00:00:00,1
C00651,Bengaluru,Indiranagar,25-34,referral,2024-06-17 00:00:00,1
C00652,Bengaluru,BTM Layout,18-24,organic,2025-05-27 00:00:00,1
C00653,Bengaluru,BTM Layout,25-34,WORD_OF_MOUTH,2024-08-09 00:00:00,1
C00654,Bengaluru,Jayanagar,25-34,paid_app_install,2024-07-06 00:00:00,1
C00655,Bengaluru,Whitefield,25-34,paid_app_install,2024-07-20 00:00:00,1
C00656,Bengaluru,Indiranagar,25-34,influencer,2024-09-06 00:00:00,1
C00657,Bengaluru,HSR Layout,35-44,paid_app_install,2024-07-23 00:00:00,0
C00658,Bengaluru,HSR Layout,18-24,Paid_App_Install,2024-08-09 00:00:00,1
C00659,Bengaluru,Marathahalli,25-34,influencer,2024-06-27 00:00:00,1
C00660,Bengaluru,BTM Layout,35-44,word_of_mouth,2024-08-03 00:00:00,1
C00661,Bengaluru,HSR Layout,25-34,organic,2024-10-31 00:00:00,1
C00662,Bengaluru,Yelahanka,35-44,coupon,2024-09-13 00:00:00,0
C00663,Bengaluru,Marathahalli,35-44,referral,2024-08-16 00:00:00,1
C00664,Bengaluru,Koramangala,35-44,influencer,2025-02-02 00:00:00,0
C00665,Bengaluru,Indiranagar,25-34,organic,2025-07-09 00:00:00,1
